z (m),u (m/s),V (1/s),T (K),rho (kg/m3),AR,H2,H,O,H2O,OH,O2,HO2,H2O2,CH2O,HCO,CO,CO2,N,NH,NO,N2,NO2,N2O,HNO,HONO,NO3,HNO3,NH2,NNH,NH3,HCN,CN,NCO,HOCN,HNCO,HNC,C2N2,NCN,CNO,HCNO,H2CN,H2CNH,H2CNO,H2CNNO,H2CNNO2,HMX,HMXR,HMXRO,HCOOH,HOCO,OCHO,ONNO2,ONTNTA,INT279a,INT249a,INT202a,INT101a,INT121a,INT121b,INT90a,INT62a,INT206e,INT132a,INT86a,INT86e,INT162b,INT132d,CH2NHCHO,CH2NCO,INT105a,INT75f,INT120b,INT295a,INT74a,INT92a,INT250a,INT220a,INT191d,INT117b,INT233a,INT232a,RDXRO,INT176,INT149,MNH
9.375e-06,0.642129356239,0.0,729.120289193,1.0356168792794107,-3.90681239609e-20,0.032581304084,2.56171758516e-07,1.11102164425e-09,0.150588322882,2.1465586123e-06,0.000107935345156,7.65581548517e-08,1.31021296867e-06,0.0593493108073,8.35375025266e-07,0.0548478991318,0.0152205663403,1.53434094882e-13,1.97055810633e-12,0.121348703222,0.0667815210932,0.0465595515662,0.105134763189,0.00268095474134,0.0126854709741,2.90002289793e-10,7.25857878676e-05,3.18086857779e-09,1.85580735411e-11,0.000366919456636,0.137795614605,4.66340950237e-11,1.89403307473e-10,8.41912981237e-05,0.00156281688655,0.000535174388579,0.000130273174038,1.35664587616e-08,6.71121307826e-11,3.77984427074e-05,0.00142725723089,0.0260732839114,2.09320967717e-06,0.000179792672393,0.0117923671776,0.113171591475,8.0611600469e-06,0.00587773965491,0.0313832760073,1.45447639091e-15,2.03563818297e-18,9.3512649934e-08,4.33238080737e-07,1.27243967717e-19,0.00048984224034,4.33563331863e-07,3.22962904096e-07,1.92330389462e-06,1.07614583876e-05,1.04781782563e-05,8.42717510417e-10,4.60728812707e-34,1.51020515405e-18,1.34915286098e-05,1.55394637378e-08,6.42390948821e-06,4.35430586932e-12,8.56359318481e-07,1.6823090419e-06,2.04431003133e-06,4.18793178033e-11,3.76780566565e-28,3.0149112277e-16,8.26925611208e-09,2.87788097317e-13,6.99658132608e-11,4.28277992804e-09,1.32685699071e-12,1.03905458671e-13,5.81903945138e-10,4.88517329009e-20,3.51334416839e-08,2.8057197076e-07,0.00106908435415,1.68062485794e-10
9.9609375e-06,0.654087239971,0.0,735.016298299,1.0166839518694677,-3.88531242464e-20,0.0326392755002,2.28952026201e-07,1.22972435682e-09,0.151176010869,1.92624334578e-06,0.000108618709827,7.76060520974e-08,1.32017105134e-06,0.0590012173433,7.44470218189e-07,0.0551736158489,0.0153174528124,1.48124602688e-13,2.08350594317e-12,0.121902261874,0.0667620361662,0.0467722820065,0.105120373506,0.00269842011622,0.0126715561783,3.32431166686e-10,7.24660010553e-05,3.25995221025e-09,1.92768553756e-11,0.00036931650075,0.138359794285,4.6195037852e-11,1.87075129248e-10,8.50939324985e-05,0.00157869107207,0.000540020704801,0.000131842888412,1.41434993925e-08,6.29185875732e-11,3.81504396506e-05,0.00145989281775,0.0262999938897,2.22808341377e-06,0.000159032074972,0.0120806847099,0.110581973137,9.16436623317e-06,0.00606095145061,0.0311804368357,1.6247474793e-15,2.36752236362e-18,8.94802531372e-08,3.58878864559e-07,1.14715756668e-19,0.00050459331024,4.39196760382e-07,3.28526646063e-07,1.83543767471e-06,1.02233438043e-05,1.05782369599e-05,8.81077495015e-10,5.21258530732e-34,1.59501493329e-18,1.33596122835e-05,1.57694735551e-08,6.29287487523e-06,4.69986410796e-12,8.62122189484e-07,1.59750313035e-06,1.99942293528e-06,4.43029246673e-11,4.50678558365e-28,4.1540624576e-16,9.13217979098e-09,2.99398163539e-13,7.97243561575e-11,4.4750034685e-09,1.54828965495e-12,1.20006899078e-13,5.84862088048e-10,5.28082251141e-20,4.12508422422e-08,3.33456618877e-07,0.00108986532793,1.9841288833e-10
1.0546875e-05,0.666357893719,0.0,740.91131959,0.9979622156042046,-3.86406534133e-20,0.0326970319667,2.1197019029e-07,1.38243546599e-09,0.151764513635,1.77952912041e-06,0.000109302984958,8.05805555029e-08,1.33014482219e-06,0.058651417015,6.8288252591e-07,0.055500928284,0.0154149273302,1.48200820091e-13,2.27033155819e-12,0.122454636007,0.0667450105488,0.046988851137,0.105105016402,0.0027179198857,0.0126549155335,3.80357017669e-10,7.23460338513e-05,3.43271708963e-09,2.05225426765e-11,0.000371713617362,0.138927569186,4.69026863427e-11,1.88609617318e-10,8.60004211355e-05,0.00159463420552,0.000544886506866,0.000133423491991,1.47529270096e-08,6.04198270191e-11,3.84996909865e-05,0.00149144075435,0.0265269160601,2.36720379574e-06,0.000140822417418,0.0123788745598,0.107965798342,1.03907788185e-05,0.00624824430445,0.03097990915,1.81159345776e-15,2.74663886231e-18,8.57025430123e-08,2.98635376915e-07,1.03783111917e-19,0.000519623325008,4.44971416853e-07,3.34229211101e-07,1.74802662147e-06,9.69310312284e-06,1.06721474966e-05,9.21821545974e-10,5.89029180199e-34,1.68324797172e-18,1.32287920433e-05,1.60009057844e-08,6.16212049027e-06,5.06308336238e-12,8.67910550216e-07,1.51433510844e-06,1.95471775734e-06,4.68628209274e-11,5.37686563713e-28,5.69010079332e-16,1.00813330842e-08,3.11477107342e-13,9.06778309998e-11,4.68370866311e-09,1.80651980609e-12,1.38605427709e-13,5.87923336189e-10,5.70470891494e-20,4.83111317754e-08,3.95467348814e-07,0.00111048272222,2.33574969192e-10
1.11328125e-05,0.678953192756,0.0,746.805436915,0.9794489621610428,-3.84306917986e-20,0.0327545761464,2.03571773798e-07,1.57269040145e-09,0.152353843757,1.69750261158e-06,0.000109988164552,8.56084630471e-08,1.34013406348e-06,0.0582998294391,6.46433732804e-07,0.0558298558699,0.0155129985413,1.53350168113e-13,2.54175643736e-12,0.123006018518,0.066730422203,0.0472090422709,0.10508862547,0.0027394356508,0.0126355733254,4.34391469717e-10,7.2226535844e-05,3.70731834127e-09,2.23275320751e-11,0.000374110777119,0.139498828216,4.88813579519e-11,1.94119452304e-10,8.6910749368e-05,0.00161064622435,0.000549771937519,0.00013501501784,1.53955070796e-08,5.95750784918e-11,3.88459733001e-05,0.00152212852295,0.026753976254,2.51084365912e-06,0.000124860187374,0.0126867596578,0.105323718326,1.17484227723e-05,0.00643965240339,0.0307816761918,2.01628407764e-15,3.17870630875e-18,8.21596245939e-08,2.49591111688e-07,9.42061741069e-20,0.000534929361753,4.50889719462e-07,3.40084256148e-07,1.66123899988e-06,9.17147006422e-06,1.07592470377e-05,9.6487337861e-10,6.64799312918e-34,1.77497604032e-18,1.30990673198e-05,1.62337312803e-08,6.03166161742e-06,5.44400664457e-12,8.73720032715e-07,1.43291908842e-06,1.91019860485e-06,4.95356494762e-11,6.39883914002e-28,7.7490487919e-16,1.11235298152e-08,3.2403159382e-13,1.02951506512e-10,4.9103994234e-09,2.10773530629e-12,1.60095804459e-13,5.91087310545e-10,6.15858202014e-20,5.64354221697e-08,4.67961358205e-07,0.00113085945022,2.74185240997e-10
1.171875e-05,0.691885266428,0.0,752.698778379,0.9611420162668701,-3.82232197126e-20,0.0328119105919,2.0258680951e-07,1.8048511472e-09,0.152944006325,1.67364708529e-06,0.000110674242596,9.28500247381e-08,1.35013854054e-06,0.0579463775002,6.32129443484e-07,0.0561604132876,0.0156116718567,1.63464852323e-13,2.91190978325e-12,0.123556580836,0.066718249085,0.0474326223461,0.105071130641,0.00276294825411,0.0126135505048,4.95204747375e-10,7.21079406504e-05,4.09393496045e-09,2.47336043662e-11,0.000376507949982,0.140073444845,5.22965750369e-11,2.03828655115e-10,8.78249015474e-05,0.00162672702984,0.00055467715918,0.000136617496735,1.60720524026e-08,6.03708769907e-11,3.91890600287e-05,0.00155215962833,0.0269810915273,2.65928415548e-06,0.000110869440574,0.0130041264353,0.102656516307,1.32449207965e-05,0.00663520055513,0.0305857210579,2.24015942276e-15,3.67001309906e-18,7.88333426387e-08,2.09476758937e-07,8.57855628978e-20,0.000550507540124,4.56954395033e-07,3.46107223994e-07,1.57524895101e-06,8.65920223856e-06,1.08388512916e-05,1.01012940634e-09,7.4939108173e-34,1.87026971749e-18,1.29704372874e-05,1.64679180597e-08,5.90151441182e-06,5.84259729678e-12,8.79545711077e-07,1.35337063279e-06,1.86586989441e-06,5.23044153019e-11,7.59640585272e-28,1.04927445685e-15,1.22660439702e-08,3.37067097057e-13,1.1668137974e-10,5.15662683385e-09,2.45913464627e-12,1.8493304714e-13,5.94353558332e-10,6.644282009e-20,6.57552507982e-08,5.52444315578e-07,0.00115090768051,3.20940260823e-10
1.23046875e-05,0.70516647055,0.0,758.591540082,0.9430397328464941,-3.80182174725e-20,0.0328690377768,2.0822161674e-07,2.08417905274e-09,0.15353500042,1.70352297038e-06,0.000111361213058,1.0250250072e-07,1.3601580068e-06,0.0575909868147,6.37899937472e-07,0.0564926114044,0.0157109499927,1.78619993682e-13,3.39895447005e-12,0.124106473934,0.066708469247,0.0476593360005,0.10505245887,0.00278843813655,0.0125888650274,5.63532233873e-10,7.19905135201e-05,4.60503912649e-09,2.77927135806e-11,0.000378905106115,0.140651275464,5.73643307159e-11,2.18085955243e-10,8.87428614183e-05,0.00164287649601,0.000559602356444,0.000138230957874,1.678342175e-08,6.2823816305e-11,3.95287213036e-05,0.00158171366843,0.027208168339,2.81281060915e-06,9.86022975244e-05,0.0133307191687,0.0999651212176,1.48873075737e-05,0.00683490194064,0.0303920267464,2.48463368996e-15,4.22746512086e-18,7.57070889972e-08,1.76517188099e-07,7.83547512424e-20,0.000566352910418,4.63168534902e-07,3.52315516326e-07,1.49023552379e-06,8.15707551402e-06,1.09102597239e-05,1.05745942653e-09,8.43693344836e-34,1.969198457e-18,1.28429009e-05,1.67034310953e-08,5.77169598205e-06,6.258736203e-12,8.85382060081e-07,1.27580551776e-06,1.82173638027e-06,5.51562983476e-11,8.99652850612e-28,1.41276809458e-15,1.35166215103e-08,3.50587700726e-13,1.32014864113e-10,5.42397820733e-09,2.86907139921e-12,2.13640191083e-13,5.97721557814e-10,7.16374416662e-20,7.64122889056e-08,6.50574022495e-07,0.00117052791142,3.74597338656e-10
1.2890625e-05,0.718809347575,0.0,764.484006454,0.925141001912987,-3.78156654542e-20,0.032925960132,2.19979601811e-07,2.41691972544e-09,0.154126820383,1.78450000881e-06,0.000112049070019,1.14803520601e-07,1.37019220869e-06,0.0572335854321,6.62421544801e-07,0.0568264580558,0.0158108333988,1.99060150709e-13,4.02587610798e-12,0.124655829994,0.0667010609817,0.0478888998028,0.105032534852,0.00281588558107,0.0125615321284,6.40184055695e-10,7.18743872516e-05,5.25566189295e-09,3.15676989549e-11,0.000381302217101,0.141232157721,6.43622012117e-11,2.37380369555e-10,8.96646126145e-05,0.00165909448008,0.000564547739579,0.000139855429783,1.75305189715e-08,6.69825961285e-11,3.98647238539e-05,0.00161094743018,0.0274351006966,2.97170952586e-06,8.78378654381e-05,0.0136662340043,0.0972506219309,1.66818426913e-05,0.00703875556789,0.0302005762223,2.75119954333e-15,4.85863802068e-18,7.27656376123e-08,1.49316674619e-07,7.1773971066e-20,0.000582459333686,4.69535655959e-07,3.58728674733e-07,1.40638151082e-06,7.66587753358e-06,1.09727616145e-05,1.10670779176e-09,9.48664543443e-34,2.07183062759e-18,1.27164569385e-05,1.69402321024e-08,5.64222447701e-06,6.69221982015e-12,8.91222911997e-07,1.20033838533e-06,1.77780318409e-06,5.80811214887e-11,1.0629829166e-27,1.89156267457e-15,1.48835154159e-08,3.64595877317e-13,1.4911149647e-10,5.71406565905e-09,3.34721419785e-12,2.46816725592e-13,6.01190724755e-10,7.7190034633e-20,8.85576908827e-08,7.64162707586e-07,0.00118960809582,4.35973923919e-10
1.34765625e-05,0.732826574082,0.0,770.376567993,0.9074452585627775,-3.7615544164e-20,0.0329826800868,2.37603678855e-07,2.81040196492e-09,0.154719456973,1.9155414181e-06,0.000112737807921,1.30034349824e-07,1.38024089115e-06,0.0568741037383,7.04990286948e-07,0.0571619587273,0.0159113206047,2.25193358459e-13,4.82147620333e-12,0.125204764684,0.0666960030173,0.048120996529,0.1050112818,0.00284527087289,0.0125315645561,7.26060708257e-10,7.17595892441e-05,6.06366466934e-09,3.61329693911e-11,0.000383699257514,0.141815908853,7.36433714102e-11,2.62359960785e-10,9.05901392967e-05,0.00167538083465,0.00056951354909,0.000141490941462,1.83142925376e-08,7.29297347857e-11,4.0196830988e-05,0.00163999688351,0.0276617682513,3.13626652052e-06,7.83797958413e-05,0.0140103126808,0.0945142818126,1.86338372132e-05,0.00724674341181,0.0300113525049,3.0414331484e-15,5.57183475573e-18,6.99950018812e-08,1.26772320321e-07,6.59253161584e-20,0.000598819354471,4.76059766595e-07,3.65368569243e-07,1.32387209546e-06,7.18640041574e-06,1.10256429216e-05,1.15769503606e-09,1.06533526293e-33,2.17823352258e-18,1.259110407e-05,1.71782793232e-08,5.51311917672e-06,7.14276264687e-12,8.9706141212e-07,1.12708130295e-06,1.73407582604e-06,6.1070366905e-11,1.25310300912e-27,2.5186274693e-15,1.63755719734e-08,3.79092248695e-13,1.68143658627e-10,6.02851463432e-09,3.90472758228e-12,2.85148071902e-13,6.04760420783e-10,8.31219928159e-20,1.02351062236e-07,8.95188816936e-07,0.00120802284909,5.05945309713e-10
1.40625e-05,0.747230894706,0.0,776.269736342,0.889952496223143,-3.74178343326e-20,0.0330392001174,2.61034855358e-07,3.27315225002e-09,0.15531289844,2.09703667981e-06,0.000113427421948,1.48523133149e-07,1.39030380396e-06,0.0565124745293,7.65431015188e-07,0.0574991171725,0.0160124085077,2.57592039339e-13,5.82162109293e-12,0.125753380282,0.0666932747618,0.0483552694123,0.104988622278,0.00287657439688,0.0124989727751,8.22180837521e-10,7.16460618406e-05,7.05002333601e-09,4.15751684275e-11,0.00038609620686,0.142402324026,8.56552390943e-11,2.93854462152e-10,9.15194269388e-05,0.00169173542223,0.000574500061385,0.000143137523783,1.91357354946e-08,8.07832142837e-11,4.05248026577e-05,0.00166898035691,0.0278880343352,3.30676485833e-06,7.00521258528e-05,0.0143625359844,0.0917575533228,2.07475204339e-05,0.00745882721524,0.0298243387745,3.35700021979e-15,6.37615029191e-18,6.73823069343e-08,1.08008381367e-07,6.07087981393e-20,0.000615424066881,4.82745436846e-07,3.72259593788e-07,1.24289335505e-06,6.71943266635e-06,1.1068193895e-05,1.21021994582e-09,1.19481061025e-33,2.28847379685e-18,1.24668409181e-05,1.741752731e-08,5.38440058463e-06,7.61005499667e-12,9.02889973356e-07,1.05614225322e-06,1.69056025622e-06,6.41166884461e-11,1.47394442753e-27,3.33521580837e-15,1.80024327581e-08,3.94075494441e-13,1.89297305387e-10,6.36895285882e-09,4.5546280213e-12,3.29427856264e-13,6.08429963792e-10,8.94558063609e-20,1.17961095398e-07,1.04588898335e-06,0.00122563272902,5.85440412025e-10
1.5234375e-05,0.777218514643,0.0,788.059599424,0.8556152323572811,-3.70311066889e-20,0.0331512951508,3.25316756305e-07,4.43078924059e-09,0.156498933576,2.6137818532e-06,0.0001148053213,1.96182158097e-07,1.41041642947e-06,0.0557854637567,9.39919865817e-07,0.0581766354299,0.0162158758482,3.43010708411e-13,8.5551768399e-12,0.126847059701,0.0666951634808,0.0488279786923,0.104939957859,0.00294463695586,0.0124263454572,1.04778163137e-09,7.14239044973e-05,9.61838700845e-09,5.53240667938e-11,0.00039087623978,0.143579847727,1.19412483431e-10,3.79104411247e-10,9.33844850465e-05,0.00172456426733,0.000584509561096,0.000146455890975,2.08888322098e-08,1.02570771928e-10,4.11661683125e-05,0.00172689700434,0.0283377052133,3.66520300694e-06,5.63199242941e-05,0.0150878768641,0.0861986735578,2.54570383838e-05,0.00789449060736,0.0294583006724,4.07140804111e-15,8.29909922769e-18,6.25823509579e-08,7.96892042576e-08,5.21842498467e-20,0.000649289976243,4.9659849812e-07,3.86838603408e-07,1.08650592241e-06,5.8274004444e-06,1.11204817492e-05,1.31887787829e-09,1.49688176933e-33,2.52083888682e-18,1.22224324096e-05,1.78983621647e-08,5.12893160183e-06,8.59357533746e-12,9.14469125962e-07,9.21897643919e-07,1.60444642889e-06,7.03429289661e-11,2.02603967323e-27,5.75414425197e-15,2.16794267661e-08,4.25431037289e-13,2.38765883784e-10,7.13032948254e-09,6.18817137071e-12,4.39169635721e-13,6.16061861136e-10,1.03421442496e-19,1.55289628054e-07,1.41401169631e-06,0.00125795087741,7.77009401205e-10
1.640625e-05,0.808887279483,0.0,799.861915888,0.8221170203381014,-3.66536703468e-20,0.0332626061024,4.15641953085e-07,5.9981923784e-09,0.15768759707,3.36490551387e-06,0.000116186288794,2.61857172646e-07,1.43057635567e-06,0.0550491131918,1.19370501343e-06,0.0588605120764,0.0164215711335,4.63801482999e-13,1.27238127259e-11,0.127939941688,0.0667059185184,0.0493036871297,0.104884478827,0.00302007197372,0.012343349865,1.32671836537e-09,7.12043891652e-05,1.32266013178e-08,7.38918708495e-11,0.000395654453051,0.144764309641,1.71569832121e-10,5.04700751433e-10,9.52636185248e-05,0.00175765041184,0.000594602055191,0.000149817189785,2.28037760243e-08,1.34200782523e-10,4.17879342799e-05,0.001785432399,0.028783528539,4.04984013011e-06,4.55918545629e-05,0.0158385208792,0.0805850321176,3.08060535413e-05,0.0083448466293,0.0291007955254,4.9097559051e-15,1.0718930192e-17,5.82828181098e-08,5.95931104123e-08,4.53075333466e-20,0.000683946547639,5.11145915449e-07,4.02759727751e-07,9.38352232298e-07,4.99401400294e-06,1.11237953191e-05,1.43070901786e-09,1.86526024564e-33,2.76933181933e-18,1.19823217328e-05,1.83830835499e-08,4.87532167977e-06,9.63757064697e-12,9.25892778551e-07,7.97995283983e-07,1.51926764933e-06,7.66975809821e-11,2.76216264379e-27,9.71770568038e-15,2.60011213187e-08,4.58632700288e-13,2.99296554913e-10,8.01222488893e-09,8.39254662245e-12,5.84606862514e-13,6.24069797391e-10,1.19290039701e-19,2.01907398316e-07,1.88729559566e-06,0.00128508130684,1.01886611522e-09
1.69921875e-05,0.825394521924,0.0,805.771818104,0.8056753253548037,-3.64676696496e-20,0.0333181422981,4.72515237237e-07,6.98639231828e-09,0.158284361355,3.84747315188e-06,0.000116879766998,3.03330544034e-07,1.44069900368e-06,0.0546758469429,1.35590941251e-06,0.0592056595413,0.016525455358,5.41834437298e-13,1.56093120948e-11,0.128487537657,0.066714370184,0.0495413463816,0.104853356634,0.0030606305913,0.0122977418373,1.49022508201e-09,7.10939873833e-05,1.55454578045e-08,8.54767673009e-11,0.00039804922343,0.145359310242,2.0762556475e-10,5.88662135163e-10,9.62106407885e-05,0.00177432894778,0.000599693240807,0.00015151778746,2.38287161299e-08,1.54677721553e-10,4.20912896801e-05,0.00181512517898,0.029004811957,4.25313958623e-06,4.11046297516e-05,0.0162219813934,0.077760708293,3.3708844372e-05,0.0085752217388,0.0289245357181,5.38073105293e-15,1.21486856654e-17,5.62979453353e-08,5.16729892644e-08,4.22781555688e-20,0.00070153559357,5.18711117983e-07,4.11358373144e-07,8.67697047183e-07,4.60051545321e-06,1.11050617978e-05,1.48710934531e-09,2.07791849436e-33,2.89971751952e-18,1.18634787436e-05,1.86271997579e-08,4.74895752729e-06,1.01799524968e-11,9.31520893163e-07,7.39991007232e-07,1.47693349006e-06,7.99016422024e-11,3.21581640168e-27,1.25293320644e-14,2.84365253915e-08,4.75911899018e-13,3.34345518948e-10,8.50386225049e-09,9.76754998827e-12,6.74146766914e-13,6.28213525253e-10,1.28008782371e-19,2.29110469284e-07,2.16962681891e-06,0.00129609056278,1.16118326246e-09
1.7578125e-05,0.842360288568,0.0,811.689078059,0.7894484213249614,-3.62839784177e-20,0.0333734993829,5.37825099662e-07,8.12796880891e-09,0.158881885918,4.40788360799e-06,0.0001175741615,3.51157595465e-07,1.45083527766e-06,0.0543001029441,1.543542403e-06,0.0595524929515,0.0166299029473,6.33288209378e-13,1.91427646882e-11,0.129035214764,0.0667250691674,0.0497778888241,0.104820419547,0.00310299350505,0.0122495356308,1.67112563907e-09,7.09833877539e-05,1.82493274584e-08,9.87458449258e-11,0.000400444107402,0.145955229896,2.51725439023e-10,6.89229750705e-10,9.71614543207e-05,0.00179107666611,0.000604808127006,0.00015322983663,2.48982479915e-08,1.78608411818e-10,4.23890317067e-05,0.00184508709633,0.0292244193794,4.46360402594e-06,3.7125586248e-05,0.0166094162872,0.0749294349575,3.67534664195e-05,0.00880883107094,0.0287503983446,5.88941996686e-15,1.3745548071e-17,5.44117915657e-08,4.49443805196e-08,3.95416100389e-20,0.00071927749122,5.26481375773e-07,4.20419174221e-07,7.99604445963e-07,4.22366761974e-06,1.10723180855e-05,1.54344039963e-09,2.31160660498e-33,3.03431790201e-18,1.17457218424e-05,1.8872161522e-08,4.62313266355e-06,1.07349850105e-11,9.37075796695e-07,6.84783445744e-07,1.4348571589e-06,8.31106425831e-11,3.73699733606e-27,1.60697047731e-14,3.10634334508e-08,4.93607328716e-13,3.72955050249e-10,9.03035995959e-09,1.13595895466e-11,7.76889790287e-13,6.32453064885e-10,1.37290297855e-19,2.59095190172e-07,2.48510670696e-06,0.00130517047624,1.31912592218e-09
1.81640625e-05,0.859794757442,0.0,817.615555936,0.7734403987006886,-3.61025848927e-20,0.0334286825259,6.12471992187e-07,9.44458496208e-09,0.1594801775,5.05486967074e-06,0.00011826949837,4.06083584663e-07,1.46098532283e-06,0.0539218462312,1.75913891885e-06,0.0599010240794,0.0167349063098,7.40281626244e-13,2.34684858563e-11,0.129583033511,0.0667380142808,0.0500125203231,0.104785622483,0.00314714184652,0.0121987313526,1.87109924072e-09,7.08722122522e-05,2.13905478411e-08,1.13892216673e-10,0.000402839225852,0.146551685032,3.05566138858e-10,8.09495114326e-10,9.81160978319e-05,0.0018078942654,0.000609947541862,0.000154953461622,2.60137105956e-08,2.06424655967e-10,4.26809121056e-05,0.00187533729939,0.0294420427901,4.68140904939e-06,3.35866302676e-05,0.0169997934661,0.0720943456672,3.99272921532e-05,0.00904538575012,0.0285783742965,6.43839956837e-15,1.55268136756e-17,5.26167935132e-08,3.92101340785e-08,3.7064733908e-20,0.000737149272939,5.34467333441e-07,4.29990183993e-07,7.34213990031e-07,3.86397270434e-06,1.10251369053e-05,1.59939378177e-09,2.56795496934e-33,3.1731929721e-18,1.16290533759e-05,1.91178935877e-08,4.49787913202e-06,1.13017634628e-11,9.42543573383e-07,6.32410697482e-07,1.39304859997e-06,8.63160997222e-11,4.33482304223e-27,2.05025878168e-14,3.38932825808e-08,5.11694302194e-13,4.15426730705e-10,9.59301308002e-09,1.3200575138e-11,8.94634878581e-13,6.36788006046e-10,1.47166516949e-19,2.91978420521e-07,2.83589372311e-06,0.00131209443033,1.49361887717e-09
